Latitude (decimal degrees):	53.368
Longitude (decimal degrees):	7.183
Elevation (m):	3
Radiation database:	PVGIS-SARAH3


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20231201:0711,0.0,0.0,0.0,0.0,-4.48,0.83,0.0
20231201:0811,4.0,25.04,0.0,4.42,-4.33,0.9,0.0
20231201:0911,65.01,63.0,0.0,9.78,-3.17,0.76,0.0
20231201:1011,6.0,92.0,0.0,13.35,-2.67,0.9,0.0
20231201:1111,5.0,99.0,0.0,14.82,-1.86,1.1,0.0
20231201:1211,117.01,87.0,0.0,14.06,-1.58,2.0,0.0
20231201:1311,97.01,63.0,0.0,11.15,-1.16,1.72,0.0
20231201:1411,10.0,43.0,0.0,6.33,-1.07,1.03,0.0
20231201:1511,0.0,0.0,0.0,0.0,-0.8,0.41,0.0
20231201:1611,0.0,0.0,0.0,0.0,-1.08,0.69,0.0
20231201:1711,0.0,0.0,0.0,0.0,-1.55,0.9,0.0
20231201:1811,0.0,0.0,0.0,0.0,-1.62,1.31,0.0
20231201:1911,0.0,0.0,0.0,0.0,-2.28,1.59,0.0
20231201:2011,0.0,0.0,0.0,0.0,-1.76,1.59,0.0
20231201:2111,0.0,0.0,0.0,0.0,-1.78,1.79,0.0
20231201:2211,0.0,0.0,0.0,0.0,-2.67,2.48,0.0
20231201:2311,0.0,0.0,0.0,0.0,-2.43,2.62,0.0
20231202:0011,0.0,0.0,0.0,0.0,-1.88,2.69,0.0
20231202:0111,0.0,0.0,0.0,0.0,-2.07,2.76,0.0
20231202:0211,0.0,0.0,0.0,0.0,-2.11,2.76,0.0
20231202:0311,0.0,0.0,0.0,0.0,-2.11,2.55,0.0
20231202:0411,0.0,0.0,0.0,0.0,-2.12,2.21,0.0
20231202:0511,0.0,0.0,0.0,0.0,-2.3,2.21,0.0
20231202:0611,0.0,0.0,0.0,0.0,-2.14,2.0,0.0
20231202:0711,0.0,0.0,0.0,0.0,-1.91,1.93,0.0
20231202:0811,2.0,22.56,0.0,4.25,-2.03,1.86,0.0
20231202:0911,8.0,68.0,0.0,9.61,-1.64,1.66,0.0
20231202:1011,45.0,103.0,0.0,13.18,-0.77,2.07,0.0
20231202:1111,137.01,82.0,0.0,14.67,0.18,2.14,0.0
20231202:1211,133.01,76.0,0.0,13.92,0.72,2.14,0.0
20231202:1311,21.0,84.0,0.0,11.03,0.8,2.0,0.0
20231202:1411,0.0,28.0,0.0,6.22,0.73,1.31,0.0
20231202:1511,0.0,0.0,0.0,0.0,-0.24,2.07,0.0
20231202:1611,0.0,0.0,0.0,0.0,-0.46,2.28,0.0
20231202:1711,0.0,0.0,0.0,0.0,-1.07,1.59,0.0
20231202:1811,0.0,0.0,0.0,0.0,-0.68,1.86,0.0
20231202:1911,0.0,0.0,0.0,0.0,-0.51,2.14,0.0
20231202:2011,0.0,0.0,0.0,0.0,-0.49,2.34,0.0
20231202:2111,0.0,0.0,0.0,0.0,-0.46,2.62,0.0
20231202:2211,0.0,0.0,0.0,0.0,-0.49,1.52,0.0
20231202:2311,0.0,0.0,0.0,0.0,-0.25,1.45,0.0
20231203:0011,0.0,0.0,0.0,0.0,-0.25,1.72,0.0
20231203:0111,0.0,0.0,0.0,0.0,0.02,2.0,0.0
20231203:0211,0.0,0.0,0.0,0.0,0.07,2.34,0.0
20231203:0311,0.0,0.0,0.0,0.0,-0.16,2.28,0.0
20231203:0411,0.0,0.0,0.0,0.0,0.08,2.21,0.0
20231203:0511,0.0,0.0,0.0,0.0,0.15,2.07,0.0
20231203:0611,0.0,0.0,0.0,0.0,0.24,2.0,0.0
20231203:0711,0.0,0.0,0.0,0.0,0.05,2.0,0.0
20231203:0811,0.0,17.0,0.0,4.08,0.12,2.69,0.0
20231203:0911,0.0,29.0,0.0,9.44,0.33,3.45,0.0
20231203:1011,0.0,40.0,0.0,13.02,0.82,3.86,0.0
20231203:1111,0.0,44.0,0.0,14.52,1.13,4.0,0.0
20231203:1211,28.0,109.0,0.0,13.79,1.61,4.55,0.0
20231203:1311,113.01,52.0,0.0,10.91,1.94,4.34,0.0
20231203:1411,5.0,40.0,0.0,6.13,1.67,3.59,0.0
20231203:1511,0.0,0.0,0.0,0.0,1.09,2.97,0.0
20231203:1611,0.0,0.0,0.0,0.0,0.55,3.1,0.0
20231203:1711,0.0,0.0,0.0,0.0,0.22,3.38,0.0
20231203:1811,0.0,0.0,0.0,0.0,0.22,3.72,0.0
20231203:1911,0.0,0.0,0.0,0.0,0.12,4.21,0.0
20231203:2011,0.0,0.0,0.0,0.0,-0.2,4.41,0.0
20231203:2111,0.0,0.0,0.0,0.0,-0.41,4.55,0.0
20231203:2211,0.0,0.0,0.0,0.0,-0.77,4.41,0.0
20231203:2311,0.0,0.0,0.0,0.0,-0.95,4.69,0.0
20231204:0011,0.0,0.0,0.0,0.0,-1.13,4.69,0.0
20231204:0111,0.0,0.0,0.0,0.0,-1.3,4.76,0.0
20231204:0211,0.0,0.0,0.0,0.0,-1.27,4.69,0.0
20231204:0311,0.0,0.0,0.0,0.0,-1.1,4.83,0.0
20231204:0411,0.0,0.0,0.0,0.0,-0.94,4.62,0.0
20231204:0511,0.0,0.0,0.0,0.0,-0.77,4.55,0.0
20231204:0611,0.0,0.0,0.0,0.0,-0.48,4.34,0.0
20231204:0711,0.0,0.0,0.0,0.0,-0.3,4.48,0.0
20231204:0811,2.0,20.56,0.0,3.91,-0.32,4.62,0.0
20231204:0911,8.0,64.0,0.0,9.28,0.03,4.55,0.0
20231204:1011,2.0,76.0,0.0,12.87,0.75,4.14,0.0
20231204:1111,16.0,108.0,0.0,14.38,1.1,4.14,0.0
20231204:1211,8.0,94.0,0.0,13.66,1.31,4.28,0.0
20231204:1311,13.0,79.0,0.0,10.8,1.34,4.34,0.0
20231204:1411,6.0,39.0,0.0,6.04,1.15,4.34,0.0
20231204:1511,0.0,0.0,0.0,0.0,0.92,4.41,0.0
20231204:1611,0.0,0.0,0.0,0.0,0.67,4.48,0.0
20231204:1711,0.0,0.0,0.0,0.0,0.34,4.48,0.0
20231204:1811,0.0,0.0,0.0,0.0,0.28,4.41,0.0
20231204:1911,0.0,0.0,0.0,0.0,0.05,4.21,0.0
20231204:2011,0.0,0.0,0.0,0.0,-0.19,4.34,0.0
20231204:2111,0.0,0.0,0.0,0.0,-0.3,4.55,0.0
20231204:2211,0.0,0.0,0.0,0.0,-0.23,4.83,0.0
20231204:2311,0.0,0.0,0.0,0.0,-0.29,4.83,0.0
20231205:0011,0.0,0.0,0.0,0.0,-0.47,4.76,0.0
20231205:0111,0.0,0.0,0.0,0.0,-0.53,4.62,0.0
20231205:0211,0.0,0.0,0.0,0.0,-0.64,4.48,0.0
20231205:0311,0.0,0.0,0.0,0.0,-0.64,4.62,0.0
20231205:0411,0.0,0.0,0.0,0.0,-0.65,4.83,0.0
20231205:0511,0.0,0.0,0.0,0.0,-0.64,4.9,0.0
20231205:0611,0.0,0.0,0.0,0.0,-0.57,5.03,0.0
20231205:0711,0.0,0.0,0.0,0.0,-0.63,5.1,0.0
20231205:0811,0.0,3.0,0.0,3.75,-0.65,5.03,0.0
20231205:0911,0.0,12.0,0.0,9.13,-0.69,4.76,0.0
20231205:1011,0.0,24.0,0.0,12.72,-0.63,4.14,0.0
20231205:1111,0.0,40.0,0.0,14.24,-0.66,4.07,0.0
20231205:1211,0.0,37.0,0.0,13.55,-0.52,4.07,0.0
20231205:1311,0.0,47.0,0.0,10.7,-0.77,4.14,0.0
20231205:1411,0.0,13.0,0.0,5.95,-0.73,3.79,0.0
20231205:1511,0.0,0.0,0.0,0.0,-0.77,3.38,0.0
20231205:1611,0.0,0.0,0.0,0.0,-0.83,3.38,0.0
20231205:1711,0.0,0.0,0.0,0.0,-0.81,3.24,0.0
20231205:1811,0.0,0.0,0.0,0.0,-0.81,3.17,0.0
20231205:1911,0.0,0.0,0.0,0.0,-0.87,3.17,0.0
20231205:2011,0.0,0.0,0.0,0.0,-0.88,3.24,0.0
20231205:2111,0.0,0.0,0.0,0.0,-0.88,3.17,0.0
20231205:2211,0.0,0.0,0.0,0.0,-0.73,2.48,0.0
20231205:2311,0.0,0.0,0.0,0.0,-0.66,2.21,0.0
20231206:0011,0.0,0.0,0.0,0.0,-0.66,2.41,0.0
20231206:0111,0.0,0.0,0.0,0.0,-0.68,2.28,0.0
20231206:0211,0.0,0.0,0.0,0.0,-0.54,2.62,0.0
20231206:0311,0.0,0.0,0.0,0.0,-0.32,2.76,0.0
20231206:0411,0.0,0.0,0.0,0.0,-0.32,2.97,0.0
20231206:0511,0.0,0.0,0.0,0.0,-0.06,2.9,0.0
20231206:0611,0.0,0.0,0.0,0.0,0.15,2.9,0.0
20231206:0711,0.0,0.0,0.0,0.0,0.36,2.76,0.0
20231206:0811,0.0,5.0,0.0,3.6,0.57,2.62,0.0
20231206:0911,0.0,30.0,0.0,8.98,0.68,2.21,0.0
20231206:1011,0.0,58.0,0.0,12.58,0.8,2.07,0.0
20231206:1111,0.0,36.0,0.0,14.11,1.03,1.86,0.0
20231206:1211,0.0,29.0,0.0,13.43,1.23,1.72,0.0
20231206:1311,0.0,30.0,0.0,10.61,1.46,1.79,0.0
20231206:1411,0.0,11.0,0.0,5.88,1.41,1.79,0.0
20231206:1511,0.0,0.0,0.0,0.0,1.43,2.07,0.0
20231206:1611,0.0,0.0,0.0,0.0,1.69,2.34,0.0
20231206:1711,0.0,0.0,0.0,0.0,1.66,2.41,0.0
20231206:1811,0.0,0.0,0.0,0.0,1.5,2.28,0.0
20231206:1911,0.0,0.0,0.0,0.0,1.42,2.0,0.0
20231206:2011,0.0,0.0,0.0,0.0,1.27,2.21,0.0
20231206:2111,0.0,0.0,0.0,0.0,1.67,2.34,0.0
20231206:2211,0.0,0.0,0.0,0.0,1.71,2.28,0.0
20231206:2311,0.0,0.0,0.0,0.0,1.03,2.55,0.0
20231207:0011,0.0,0.0,0.0,0.0,1.09,2.69,0.0
20231207:0111,0.0,0.0,0.0,0.0,1.25,2.69,0.0
20231207:0211,0.0,0.0,0.0,0.0,0.98,2.48,0.0
20231207:0311,0.0,0.0,0.0,0.0,0.9,2.41,0.0
20231207:0411,0.0,0.0,0.0,0.0,0.4,2.14,0.0
20231207:0511,0.0,0.0,0.0,0.0,0.22,2.21,0.0
20231207:0611,0.0,0.0,0.0,0.0,0.6,2.34,0.0
20231207:0711,0.0,0.0,0.0,0.0,0.68,2.14,0.0
20231207:0811,0.0,3.0,0.0,3.45,0.89,2.34,0.0
20231207:0911,8.0,62.0,0.0,8.84,1.0,2.41,0.0
20231207:1011,4.0,82.0,0.0,12.45,1.08,2.76,0.0
20231207:1111,141.01,72.0,0.0,13.99,1.58,2.48,0.0
20231207:1211,129.01,71.0,0.0,13.33,2.0,2.48,0.0
20231207:1311,46.0,77.0,0.0,10.52,1.92,2.41,0.0
20231207:1411,15.0,40.0,0.0,5.81,1.53,2.48,0.0
20231207:1511,0.0,0.0,0.0,0.0,0.86,2.55,0.0
20231207:1611,0.0,0.0,0.0,0.0,0.97,2.62,0.0
20231207:1711,0.0,0.0,0.0,0.0,0.81,3.93,0.0
20231207:1811,0.0,0.0,0.0,0.0,0.65,4.07,0.0
20231207:1911,0.0,0.0,0.0,0.0,0.88,4.0,0.0
20231207:2011,0.0,0.0,0.0,0.0,0.98,4.69,0.0
20231207:2111,0.0,0.0,0.0,0.0,1.03,4.9,0.0
20231207:2211,0.0,0.0,0.0,0.0,0.85,4.55,0.0
20231207:2311,0.0,0.0,0.0,0.0,0.58,4.62,0.0
20231208:0011,0.0,0.0,0.0,0.0,0.77,5.03,0.0
20231208:0111,0.0,0.0,0.0,0.0,0.71,5.03,0.0
20231208:0211,0.0,0.0,0.0,0.0,0.69,4.9,0.0
20231208:0311,0.0,0.0,0.0,0.0,0.69,4.9,0.0
20231208:0411,0.0,0.0,0.0,0.0,0.71,4.69,0.0
20231208:0511,0.0,0.0,0.0,0.0,0.57,4.34,0.0
20231208:0611,0.0,0.0,0.0,0.0,0.41,4.28,0.0
20231208:0711,0.0,0.0,0.0,0.0,0.25,4.14,0.0
20231208:0811,0.0,10.0,0.0,3.31,0.25,4.28,0.0
20231208:0911,0.0,31.0,0.0,8.7,0.31,4.07,0.0
20231208:1011,0.0,55.0,0.0,12.32,0.57,3.79,0.0
20231208:1111,0.0,63.0,0.0,13.88,0.73,3.59,0.0
20231208:1211,0.0,56.0,0.0,13.23,0.93,3.17,0.0
20231208:1311,0.0,43.0,0.0,10.44,1.14,2.97,0.0
20231208:1411,0.0,9.0,0.0,5.75,1.43,2.55,0.0
20231208:1511,0.0,0.0,0.0,0.0,1.61,2.21,0.0
20231208:1611,0.0,0.0,0.0,0.0,1.79,2.07,0.0
20231208:1711,0.0,0.0,0.0,0.0,2.06,2.07,0.0
20231208:1811,0.0,0.0,0.0,0.0,2.52,2.14,0.0
20231208:1911,0.0,0.0,0.0,0.0,3.21,2.34,0.0
20231208:2011,0.0,0.0,0.0,0.0,4.24,2.83,0.0
20231208:2111,0.0,0.0,0.0,0.0,5.25,3.1,0.0
20231208:2211,0.0,0.0,0.0,0.0,5.7,3.45,0.0
20231208:2311,0.0,0.0,0.0,0.0,6.09,3.45,0.0
20231209:0011,0.0,0.0,0.0,0.0,6.45,3.52,0.0
20231209:0111,0.0,0.0,0.0,0.0,6.58,3.86,0.0
20231209:0211,0.0,0.0,0.0,0.0,6.59,4.14,0.0
20231209:0311,0.0,0.0,0.0,0.0,6.53,4.21,0.0
20231209:0411,0.0,0.0,0.0,0.0,6.6,4.07,0.0
20231209:0511,0.0,0.0,0.0,0.0,6.48,4.41,0.0
20231209:0611,0.0,0.0,0.0,0.0,6.54,4.48,0.0
20231209:0711,0.0,0.0,0.0,0.0,6.59,4.48,0.0
20231209:0811,0.0,5.0,0.0,3.17,6.59,4.83,0.0
20231209:0911,0.0,35.0,0.0,8.57,6.73,5.31,0.0
20231209:1011,20.0,92.0,0.0,12.2,6.49,5.38,0.0
20231209:1111,56.0,104.0,0.0,13.77,6.86,5.66,0.0
20231209:1211,41.0,101.0,0.0,13.14,7.07,5.66,0.0
20231209:1311,0.0,24.0,0.0,10.37,7.11,5.93,0.0
20231209:1411,0.0,23.0,0.0,5.69,7.07,6.07,0.0
20231209:1511,0.0,0.0,0.0,0.0,6.69,6.69,0.0
20231209:1611,0.0,0.0,0.0,0.0,6.34,7.59,0.0
20231209:1711,0.0,0.0,0.0,0.0,6.2,8.41,0.0
20231209:1811,0.0,0.0,0.0,0.0,5.55,8.48,0.0
20231209:1911,0.0,0.0,0.0,0.0,4.61,7.79,0.0
20231209:2011,0.0,0.0,0.0,0.0,4.78,6.34,0.0
20231209:2111,0.0,0.0,0.0,0.0,5.83,4.34,0.0
20231209:2211,0.0,0.0,0.0,0.0,8.58,6.55,0.0
20231209:2311,0.0,0.0,0.0,0.0,9.32,6.34,0.0
20231210:0011,0.0,0.0,0.0,0.0,8.77,6.34,0.0
20231210:0111,0.0,0.0,0.0,0.0,7.92,6.48,0.0
20231210:0211,0.0,0.0,0.0,0.0,7.86,6.62,0.0
20231210:0311,0.0,0.0,0.0,0.0,7.52,6.83,0.0
20231210:0411,0.0,0.0,0.0,0.0,7.09,7.72,0.0
20231210:0511,0.0,0.0,0.0,0.0,7.26,7.72,0.0
20231210:0611,0.0,0.0,0.0,0.0,7.94,7.52,0.0
20231210:0711,0.0,0.0,0.0,0.0,8.26,7.17,0.0
20231210:0811,0.0,3.0,0.0,3.04,8.2,7.03,0.0
20231210:0911,1.0,44.0,0.0,8.45,8.35,7.38,0.0
20231210:1011,0.0,59.0,0.0,12.09,8.53,6.76,0.0
20231210:1111,0.0,41.0,0.0,13.68,8.63,7.38,0.0
20231210:1211,11.0,95.0,0.0,13.06,8.56,6.9,0.0
20231210:1311,20.0,77.0,0.0,10.31,8.55,6.0,0.0
20231210:1411,0.0,6.0,0.0,5.64,8.43,5.72,0.0
20231210:1511,0.0,0.0,0.0,0.0,8.02,5.79,0.0
20231210:1611,0.0,0.0,0.0,0.0,7.76,5.24,0.0
20231210:1711,0.0,0.0,0.0,0.0,7.5,4.14,0.0
20231210:1811,0.0,0.0,0.0,0.0,7.18,3.59,0.0
20231210:1911,0.0,0.0,0.0,0.0,7.22,3.45,0.0
20231210:2011,0.0,0.0,0.0,0.0,7.36,3.93,0.0
20231210:2111,0.0,0.0,0.0,0.0,7.1,3.66,0.0
20231210:2211,0.0,0.0,0.0,0.0,6.89,1.79,0.0
20231210:2311,0.0,0.0,0.0,0.0,7.87,5.66,0.0
20231211:0011,0.0,0.0,0.0,0.0,9.27,5.66,0.0
20231211:0111,0.0,0.0,0.0,0.0,8.97,5.93,0.0
20231211:0211,0.0,0.0,0.0,0.0,8.92,5.17,0.0
20231211:0311,0.0,0.0,0.0,0.0,8.55,4.9,0.0
20231211:0411,0.0,0.0,0.0,0.0,8.58,5.03,0.0
20231211:0511,0.0,0.0,0.0,0.0,8.65,4.97,0.0
20231211:0611,0.0,0.0,0.0,0.0,8.66,5.1,0.0
20231211:0711,0.0,0.0,0.0,0.0,8.61,5.24,0.0
20231211:0811,1.0,14.79,0.0,2.92,8.66,5.24,0.0
20231211:0911,10.0,57.0,0.0,8.33,8.86,4.97,0.0
20231211:1011,2.0,68.0,0.0,11.99,8.67,4.97,0.0
20231211:1111,0.0,18.0,0.0,13.59,8.82,5.66,0.0
20231211:1211,0.0,57.0,0.0,12.99,9.0,6.07,0.0
20231211:1311,1.0,56.0,0.0,10.25,8.99,5.72,0.0
20231211:1411,0.0,9.0,0.0,5.6,8.79,5.86,0.0
20231211:1511,0.0,0.0,0.0,0.0,8.1,5.45,0.0
20231211:1611,0.0,0.0,0.0,0.0,7.66,5.03,0.0
20231211:1711,0.0,0.0,0.0,0.0,7.2,4.69,0.0
20231211:1811,0.0,0.0,0.0,0.0,6.89,4.76,0.0
20231211:1911,0.0,0.0,0.0,0.0,6.56,4.55,0.0
20231211:2011,0.0,0.0,0.0,0.0,6.37,4.07,0.0
20231211:2111,0.0,0.0,0.0,0.0,6.0,4.0,0.0
20231211:2211,0.0,0.0,0.0,0.0,6.28,3.38,0.0
20231211:2311,0.0,0.0,0.0,0.0,6.28,3.45,0.0
20231212:0011,0.0,0.0,0.0,0.0,6.02,3.79,0.0
20231212:0111,0.0,0.0,0.0,0.0,5.7,3.66,0.0
20231212:0211,0.0,0.0,0.0,0.0,5.14,3.1,0.0
20231212:0311,0.0,0.0,0.0,0.0,4.49,2.69,0.0
20231212:0411,0.0,0.0,0.0,0.0,4.13,2.55,0.0
20231212:0511,0.0,0.0,0.0,0.0,3.93,2.55,0.0
20231212:0611,0.0,0.0,0.0,0.0,3.95,2.0,0.0
20231212:0711,0.0,0.0,0.0,0.0,3.9,2.0,0.0
20231212:0811,3.0,14.35,0.0,2.8,3.98,1.93,0.0
20231212:0911,1.0,42.0,0.0,8.22,4.54,2.0,0.0
20231212:1011,20.0,90.0,0.0,11.89,5.34,2.07,0.0
20231212:1111,78.01,94.0,0.0,13.5,6.12,2.83,0.0
20231212:1211,0.0,60.0,0.0,12.92,6.84,3.24,0.0
20231212:1311,3.0,62.0,0.0,10.2,6.94,3.79,0.0
20231212:1411,0.0,18.0,0.0,5.57,6.87,3.79,0.0
20231212:1511,0.0,0.0,0.0,0.0,6.59,4.48,0.0
20231212:1611,0.0,0.0,0.0,0.0,6.61,5.1,0.0
20231212:1711,0.0,0.0,0.0,0.0,6.68,5.52,0.0
20231212:1811,0.0,0.0,0.0,0.0,6.78,5.45,0.0
20231212:1911,0.0,0.0,0.0,0.0,6.87,5.38,0.0
20231212:2011,0.0,0.0,0.0,0.0,7.02,5.17,0.0
20231212:2111,0.0,0.0,0.0,0.0,6.96,4.55,0.0
20231212:2211,0.0,0.0,0.0,0.0,6.68,3.38,0.0
20231212:2311,0.0,0.0,0.0,0.0,6.84,3.17,0.0
20231213:0011,0.0,0.0,0.0,0.0,7.06,2.9,0.0
20231213:0111,0.0,0.0,0.0,0.0,7.11,2.07,0.0
20231213:0211,0.0,0.0,0.0,0.0,7.2,1.79,0.0
20231213:0311,0.0,0.0,0.0,0.0,6.98,1.52,0.0
20231213:0411,0.0,0.0,0.0,0.0,6.87,1.17,0.0
20231213:0511,0.0,0.0,0.0,0.0,6.77,1.1,0.0
20231213:0611,0.0,0.0,0.0,0.0,6.64,1.17,0.0
20231213:0711,0.0,0.0,0.0,0.0,6.41,1.31,0.0
20231213:0811,0.0,4.0,0.0,2.69,6.1,1.38,0.0
20231213:0911,0.0,9.0,0.0,8.12,6.59,1.17,0.0
20231213:1011,0.0,15.0,0.0,11.8,7.64,1.38,0.0
20231213:1111,0.0,18.0,0.0,13.43,7.49,2.34,0.0
20231213:1211,0.0,17.0,0.0,12.86,7.27,3.31,0.0
20231213:1311,0.0,15.0,0.0,10.16,6.83,4.34,0.0
20231213:1411,0.0,14.0,0.0,5.55,6.26,5.03,0.0
20231213:1511,0.0,0.0,0.0,0.0,5.67,5.59,0.0
20231213:1611,0.0,0.0,0.0,0.0,5.31,5.86,0.0
20231213:1711,0.0,0.0,0.0,0.0,4.98,5.38,0.0
20231213:1811,0.0,0.0,0.0,0.0,4.73,5.17,0.0
20231213:1911,0.0,0.0,0.0,0.0,4.62,4.9,0.0
20231213:2011,0.0,0.0,0.0,0.0,4.52,4.41,0.0
20231213:2111,0.0,0.0,0.0,0.0,4.36,4.14,0.0
20231213:2211,0.0,0.0,0.0,0.0,4.48,4.55,0.0
20231213:2311,0.0,0.0,0.0,0.0,4.42,4.55,0.0
20231214:0011,0.0,0.0,0.0,0.0,4.29,4.28,0.0
20231214:0111,0.0,0.0,0.0,0.0,4.27,4.0,0.0
20231214:0211,0.0,0.0,0.0,0.0,4.14,3.79,0.0
20231214:0311,0.0,0.0,0.0,0.0,4.06,3.45,0.0
20231214:0411,0.0,0.0,0.0,0.0,4.05,3.17,0.0
20231214:0511,0.0,0.0,0.0,0.0,4.0,2.9,0.0
20231214:0611,0.0,0.0,0.0,0.0,3.83,2.28,0.0
20231214:0711,0.0,0.0,0.0,0.0,3.77,1.79,0.0
20231214:0811,0.0,3.0,0.0,2.59,3.93,1.59,0.0
20231214:0911,0.0,32.0,0.0,8.03,3.97,1.24,0.0
20231214:1011,0.0,41.0,0.0,11.71,4.44,0.9,0.0
20231214:1111,2.0,78.0,0.0,13.36,4.54,0.07,0.0
20231214:1211,0.0,46.0,0.0,12.81,4.86,0.69,0.0
20231214:1311,9.0,72.0,0.0,10.12,4.89,1.66,0.0
20231214:1411,4.0,33.0,0.0,5.53,4.9,1.45,0.0
20231214:1511,0.0,0.0,0.0,0.0,4.45,1.24,0.0
20231214:1611,0.0,0.0,0.0,0.0,3.15,1.59,0.0
20231214:1711,0.0,0.0,0.0,0.0,2.98,2.0,0.0
20231214:1811,0.0,0.0,0.0,0.0,2.67,2.28,0.0
20231214:1911,0.0,0.0,0.0,0.0,3.12,2.55,0.0
20231214:2011,0.0,0.0,0.0,0.0,3.42,2.83,0.0
20231214:2111,0.0,0.0,0.0,0.0,3.69,3.1,0.0
20231214:2211,0.0,0.0,0.0,0.0,3.91,3.38,0.0
20231214:2311,0.0,0.0,0.0,0.0,4.15,3.59,0.0
20231215:0011,0.0,0.0,0.0,0.0,4.62,3.79,0.0
20231215:0111,0.0,0.0,0.0,0.0,4.85,3.79,0.0
20231215:0211,0.0,0.0,0.0,0.0,5.12,3.72,0.0
20231215:0311,0.0,0.0,0.0,0.0,5.25,3.59,0.0
20231215:0411,0.0,0.0,0.0,0.0,5.25,3.45,0.0
20231215:0511,0.0,0.0,0.0,0.0,5.36,3.38,0.0
20231215:0611,0.0,0.0,0.0,0.0,5.44,3.31,0.0
20231215:0711,0.0,0.0,0.0,0.0,5.85,3.38,0.0
20231215:0811,0.0,9.0,0.0,2.49,5.97,3.31,0.0
20231215:0911,9.0,55.0,0.0,7.94,6.62,3.52,0.0
20231215:1011,22.0,89.0,0.0,11.64,7.27,3.59,0.0
20231215:1111,19.0,102.0,0.0,13.3,7.81,3.93,0.0
20231215:1211,95.01,80.0,0.0,12.77,8.35,4.28,0.0
20231215:1311,44.0,72.0,0.0,10.1,8.82,4.14,0.0
20231215:1411,7.0,34.14,0.0,5.52,8.7,3.59,0.0
20231215:1511,0.0,0.0,0.0,0.0,8.22,3.59,0.0
20231215:1611,0.0,0.0,0.0,0.0,7.6,3.59,0.0
20231215:1711,0.0,0.0,0.0,0.0,7.11,3.45,0.0
20231215:1811,0.0,0.0,0.0,0.0,7.01,3.52,0.0
20231215:1911,0.0,0.0,0.0,0.0,6.76,3.45,0.0
20231215:2011,0.0,0.0,0.0,0.0,6.65,3.52,0.0
20231215:2111,0.0,0.0,0.0,0.0,6.58,3.72,0.0
20231215:2211,0.0,0.0,0.0,0.0,6.3,4.0,0.0
20231215:2311,0.0,0.0,0.0,0.0,6.43,4.21,0.0
20231216:0011,0.0,0.0,0.0,0.0,6.39,4.34,0.0
20231216:0111,0.0,0.0,0.0,0.0,6.41,4.62,0.0
20231216:0211,0.0,0.0,0.0,0.0,6.48,4.69,0.0
20231216:0311,0.0,0.0,0.0,0.0,6.46,4.83,0.0
20231216:0411,0.0,0.0,0.0,0.0,6.46,4.97,0.0
20231216:0511,0.0,0.0,0.0,0.0,6.61,4.97,0.0
20231216:0611,0.0,0.0,0.0,0.0,6.79,4.9,0.0
20231216:0711,0.0,0.0,0.0,0.0,6.99,4.9,0.0
20231216:0811,0.0,2.0,0.0,2.4,7.35,4.9,0.0
20231216:0911,0.0,38.0,0.0,7.86,7.77,5.1,0.0
20231216:1011,12.0,84.0,0.0,11.57,7.85,5.31,0.0
20231216:1111,36.0,102.0,0.0,13.24,8.22,5.86,0.0
20231216:1211,0.0,34.0,0.0,12.73,8.59,5.93,0.0
20231216:1311,0.0,24.0,0.0,10.08,8.84,5.86,0.0
20231216:1411,0.0,9.0,0.0,5.51,8.78,5.93,0.0
20231216:1511,0.0,0.0,0.0,0.0,8.75,5.93,0.0
20231216:1611,0.0,0.0,0.0,0.0,8.68,5.86,0.0
20231216:1711,0.0,0.0,0.0,0.0,8.54,6.0,0.0
20231216:1811,0.0,0.0,0.0,0.0,8.57,5.86,0.0
20231216:1911,0.0,0.0,0.0,0.0,8.67,5.86,0.0
20231216:2011,0.0,0.0,0.0,0.0,8.76,6.0,0.0
20231216:2111,0.0,0.0,0.0,0.0,8.91,6.0,0.0
20231216:2211,0.0,0.0,0.0,0.0,9.17,5.52,0.0
20231216:2311,0.0,0.0,0.0,0.0,9.42,5.59,0.0
20231217:0011,0.0,0.0,0.0,0.0,9.54,5.66,0.0
20231217:0111,0.0,0.0,0.0,0.0,9.53,5.52,0.0
20231217:0211,0.0,0.0,0.0,0.0,9.54,5.38,0.0
20231217:0311,0.0,0.0,0.0,0.0,9.6,5.52,0.0
20231217:0411,0.0,0.0,0.0,0.0,9.44,5.66,0.0
20231217:0511,0.0,0.0,0.0,0.0,9.42,5.79,0.0
20231217:0611,0.0,0.0,0.0,0.0,9.41,5.86,0.0
20231217:0711,0.0,0.0,0.0,0.0,9.3,6.0,0.0
20231217:0811,0.0,3.0,0.0,2.31,9.16,6.34,0.0
20231217:0911,0.0,13.0,0.0,7.78,9.12,6.83,0.0
20231217:1011,0.0,21.0,0.0,11.51,9.27,6.62,0.0
20231217:1111,0.0,63.0,0.0,13.2,9.67,6.9,0.0
20231217:1211,0.0,52.0,0.0,12.7,9.43,7.72,0.0
20231217:1311,25.0,75.0,0.0,10.07,9.4,7.66,0.0
20231217:1411,13.0,32.55,0.0,5.52,9.09,7.72,0.0
20231217:1511,0.0,0.0,0.0,0.0,8.56,7.38,0.0
